,P-Africa,R-Africa,P-Asia,R-Asia,P-Europe,R-Europe,P-North America,R-North America,P-Oceania,R-Oceania,P-South America,R-South America
42647,,,,,0.743,88.0,0.4215,91,,,,
42648,,,,,0.0,88.0,0.9134,91,,,,
42649,,,,,0.1531,88.0,0.9419,91,,,,
42650,,,,,0.6369,88.0,0.6369,90,,,,
42651,,,,,0.6808,88.0,0.802,90,,,,
42652,,,,,0.7579,88.0,0.2732,90,,,,
42653,,,,,0.846,88.0,0.4404,90,,,,
42654,,,,,0.34,88.0,0.4404,90,,,,
42655,,,,,0.0,90.0,0.0,90,,,,
42656,,,,,0.8074,90.0,0.128,90,,,,
42657,,,,,0.0258,90.0,0.765,90,,,,
42658,,,,,0.7184,90.0,0.5859,90,,,,
42659,,,,,0.8399,90.0,0.8316,90,,,,
42660,,,,,0.0,90.0,0.0,84,,,,
42661,,,,,0.3182,90.0,0.4215,84,,,,
42662,,,,,0.4588,90.0,-0.0772,84,,,,
42663,,,,,-0.5267,90.0,-0.4215,84,,,,
42664,,,,,0.0,90.0,0.1263,84,,,,
42665,,,,,0.8689,90.0,0.0,84,,,,
42666,,,,,0.0,89.0,0.0,84,,,,
42667,,,,,0.882,89.0,0.6124,84,,,,
42668,,,,,0.8922,93.0,0.4019,84,,,,
42669,,,,,0.8357,93.0,0.0,83,,,,
42670,,,,,0.802,93.0,0.8176,86,,,,
42671,,,,,0.836,93.0,0.4404,86,,,,
42672,,,,,0.6542,93.0,-0.4019,86,,,,
42673,,,,,0.7269,92.0,0.8375,86,,,,
42674,,,,,0.296,92.0,0.7469,86,,,,
42675,,,,,0.7184,92.0,0.4588,86,,,,
42676,,,,,-0.552,84.0,0.1655,86,,,,
42677,,,,,0.6597,84.0,0.128,86,,,,
42678,,,,,-0.2023,83.0,0.1796,85,,,,
42679,,,,,-0.5499,83.0,0.9393,85,,,,
42680,,,,,-0.6071,83.0,0.0,85,,,,
42681,,,,,-0.5096,83.0,0.0,85,,,,
42682,,,,,-0.1027,83.0,0.4939,85,,,,
42683,,,,,-0.2498,83.0,-0.3182,85,,,,
42684,,,,,0.5106,83.0,0.9488,85,,,,
42685,,,,,0.0,93.0,0.0,85,,,,
42686,,,,,0.9254,93.0,0.8074,85,,,,
42687,,,,,0.9306,93.0,0.9605,93,,,,
42688,,,,,0.8437,93.0,0.5112,93,,,,
42689,,,,,0.8786,92.0,0.2263,93,,,,
42690,,,,,0.0,92.0,0.6124,93,,,,
42691,,,,,0.9217,92.0,0.8885,93,,,,
42692,,,,,0.7351,92.0,0.5859,93,,,,
42693,,,,,0.3071,92.0,0.9414,93,,,,
42694,,,,,0.836,92.0,0.2263,93,,,,
42695,,,,,0.7579,92.0,0.9862,93,,,,
42696,,,,,0.7096,92.0,0.743,93,,,,
42697,,,,,0.0,92.0,0.6908,93,,,,
42698,,,,,0.0,92.0,0.6486,93,,,,
42699,,,,,0.8934,89.0,0.4404,93,,,,
42700,,,,,0.7003,89.0,0.9042,93,,,,
42701,,,,,0.4215,89.0,0.886,93,,,,
42702,,,,,0.5994,89.0,0.7906,90,,,,
42703,,,,,0.6597,89.0,0.7783,90,,,,
42704,,,,,0.7506,89.0,0.6808,90,,,,
42705,,,,,0.8462,89.0,0.5574,90,,,,
42706,,,,,0.6808,89.0,0.4019,90,,,,
42707,,,,,0.3182,89.0,0.7003,90,,,,
42708,,,,,0.5267,89.0,0.8555,90,,,,
42709,,,,,0.7184,89.0,0.3182,90,,,,
42710,,,,,0.7501,89.0,0.5994,90,,,,
42711,,,,,0.7096,89.0,0.3182,90,,,,
42712,,,,,0.714,89.0,0.34,90,,,,
42713,,,,,0.872,89.0,0.0,90,,,,
42714,,,,,0.8807,89.0,0.9393,90,,,,
42715,,,,,0.5499,89.0,0.431,90,,,,
42716,,,,,0.4215,87.0,0.0,90,,,,
42717,,,,,0.0,87.0,0.5267,90,,,,
42718,,,,,0.3818,87.0,-0.128,90,,,,
42719,,,,,0.0,87.0,0.7351,90,,,,
42720,,,,,0.2732,84.0,0.0,90,,,,
42721,,,,,0.8519,84.0,0.5719,90,,,,
42722,,,,,0.6124,84.0,0.3182,90,,,,
42723,,,,,-0.2023,84.0,0.5859,88,,,,
42724,,,,,0.575,84.0,0.0258,88,,,,
42725,,,,,0.4588,84.0,0.2263,88,,,,
42726,,,,,0.7717,84.0,0.4939,88,,,,
42727,,,,,0.8074,84.0,0.4767,88,,,,
42728,,,,,0.0,84.0,0.8555,88,,,,
42729,,,,,0.3832,84.0,0.8176,88,,,,
42730,,,,,0.0,84.0,0.3071,88,,,,
42731,,,,,0.6808,84.0,0.4939,88,,,,
42732,,,,,0.5106,87.0,0.0,88,,,,
42733,,,,,0.34,87.0,0.4767,88,,,,
42734,,,,,0.7579,87.0,0.0,88,,,,
42735,,,,,0.8591,87.0,0.0,88,,,,
42736,,,,,0.7717,87.0,0.4588,88,,,,
42737,,,,,0.7096,87.0,0.0,88,,,,
42738,,,,,0.6883,87.0,0.4588,88,,,,
42739,,,,,0.34,87.0,0.8126,88,,,,
42740,,,,,0.8126,87.0,0.0,88,,,,
42741,,,,,0.9118,92.0,0.0,88,,,,
42742,,,,,0.8388,92.0,0.7184,88,,,,
42743,,,,,0.3291,86.0,0.1464,88,,,,
42744,,,,,0.743,86.0,0.296,88,,,,
42745,,,,,0.5719,86.0,0.1901,88,,,,
42746,,,,,0.0,86.0,0.7684,88,,,,
42747,,,,,0.4019,86.0,0.4939,88,,,,
42748,,,,,0.7411,86.0,0.1027,88,,,,
42749,,,,,0.4404,86.0,0.8955,88,,,,
42750,,,,,0.4404,86.0,0.0,88,,,,
42751,,,,,0.0516,86.0,0.9287,88,,,,
42752,,,,,0.0,86.0,0.0,88,,,,
42753,,,,,0.5434,83.0,0.0,88,,,,
42754,,,,,0.813,83.0,0.9287,88,,,,
42755,,,,,0.5267,87.0,0.7579,88,,,,
42756,,,,,0.7615,87.0,0.4019,88,,,,
42757,,,,,0.9165,87.0,0.25,88,,,,
42758,,,,,0.4215,87.0,0.2382,88,,,,
42759,,,,,0.8271,87.0,0.807,87,,,,
42760,,,,,0.7783,87.0,0.8779,87,,,,
42761,,,,,0.8271,88.0,0.0,87,,,,
42762,,,,,0.5574,88.0,0.4767,87,,,,
42763,,,,,0.4404,88.0,0.0,87,,,,
42764,,,,,0.5106,88.0,0.0,87,,,,
42765,,,,,0.3182,88.0,0.6369,87,,,,
42766,,,,,0.0516,88.0,0.0516,87,,,,
42767,,,,,0.743,88.0,-0.34,87,,,,
42768,,,,,0.5927,88.0,0.6271,87,,,,
42769,,,,,0.8472,88.0,0.3182,87,,,,
42770,,,,,0.3612,88.0,0.0,86,,,,
42771,,,,,0.9253,88.0,0.8555,86,,,,
42772,,,,,-0.1027,88.0,-0.0276,86,,,,
42773,,,,,0.4404,88.0,0.0,86,,,,
42774,,,,,0.7964,88.0,-0.0516,86,,,,
42775,,,,,0.5574,88.0,0.802,86,,,,
42776,,,,,0.4404,88.0,0.9118,86,,,,
42777,,,,,0.5574,88.0,0.0772,86,,,,
42778,,,,,0.7096,88.0,0.5574,86,,,,
42779,,,,,0.4404,88.0,-0.25,86,,,,
42780,,,,,0.7184,87.0,0.4019,86,,,,
42781,,,,,0.8555,87.0,0.4215,86,,,,
42782,,,,,0.743,87.0,0.775,92,,,,
42783,,,,,0.4404,90.0,-0.0485,92,,,,
42784,,,,,0.7783,90.0,0.8316,92,,,,
42785,,,,,0.7579,90.0,0.5859,92,,,,
42786,,,,,0.2263,90.0,0.6124,92,,,,
42787,,,,,0.8689,90.0,0.7096,86,,,,
42788,,,,,0.9153,90.0,0.0,86,,,,
42789,,,,,0.7506,90.0,0.0,86,,,,
42790,,,,,0.5574,90.0,-0.3182,86,,,,
42791,,,,,0.836,90.0,0.3182,86,,,,
42792,,,,,0.8481,90.0,0.743,86,,,,
42793,,,,,0.9336,90.0,0.0314,86,,,,
42794,,,,,-0.0772,90.0,0.0,86,,,,
42795,,,,,0.8779,90.0,0.0,86,,,,
42796,,,,,0.8316,90.0,0.4939,86,,,,
42797,,,,,0.7184,87.0,0.9217,86,,,,
42798,,,,,0.34,87.0,0.34,86,,,,
42799,,,,,0.6369,87.0,0.5499,86,,,,
42800,,,,,0.5267,87.0,0.8907,86,,,,
42801,,,,,0.0,87.0,-0.4215,86,,,,
42802,,,,,0.4404,87.0,-0.4019,86,,,,
42803,,,,,0.296,87.0,0.5719,82,,,,
42804,,,,,0.4939,87.0,-0.4215,81,,,,
42805,,,,,0.0258,87.0,-0.1779,81,,,,
42806,,,,,0.7269,87.0,0.2516,80,,,,
42807,,,,,0.2382,87.0,0.0,80,,,,
42808,,,,,-0.128,87.0,0.8765,96,,,,
42809,,,,,0.4404,87.0,0.5849,96,,,,
42810,,,,,0.4019,87.0,0.5719,95,,,,
42811,,,,,0.5574,85.0,0.7184,95,,,,
42812,,,,,0.6124,85.0,0.5106,89,,,,
42813,,,,,0.6486,85.0,0.743,89,,,,
42814,,,,,0.8176,85.0,0.0,89,,,,
42815,,,,,0.6597,85.0,-0.2484,89,,,,
42816,,,,,0.7184,85.0,0.0,89,,,,
42817,,,,,-0.5267,85.0,0.5994,89,,,,
42818,,,,,0.0,87.0,0.3612,89,,,,
42819,,,,,0.4404,87.0,0.8616,89,,,,
42820,,,,,0.891,87.0,0.943,89,,,,
42821,,,,,0.5927,87.0,0.431,89,,,,
42822,,,,,0.4404,87.0,0.7351,89,,,,
42823,,,,,0.6124,87.0,0.34,89,,,,
42824,,,,,0.705,87.0,0.5106,89,,,,
42825,,,,,0.7118,87.0,0.0,88,,,,
42826,,,,,0.5927,90.0,0.7096,88,,,,
42827,,,,,0.5927,90.0,0.9062,88,,,,
42828,,,,,0.7506,90.0,0.3732,88,,,,
42829,,,,,0.872,90.0,0.3182,88,,,,
42830,,,,,0.4939,90.0,0.8573,88,,,,
42831,,,,,0.8658,90.0,0.7096,88,,,,
42832,,,,,0.5023,90.0,0.743,88,,,,
42833,,,,,0.0,90.0,0.4019,88,,,,
42834,,,,,0.926,90.0,0.8519,88,,,,
42835,,,,,0.561,90.0,0.8591,88,,,,
42836,,,,,0.0,90.0,0.0,88,,,,
42837,,,,,0.2263,86.0,-0.5244,86,,,,
42838,,,,,0.4939,86.0,0.886,86,,,,
42839,,,,,0.4939,86.0,0.7092,86,,,,
42840,,,,,0.3182,86.0,-0.6336,82,,,,
42841,,,,,0.2382,86.0,0.4588,82,,,,
42842,,,,,0.7003,86.0,0.2732,82,,,,
42843,,,,,-0.5859,86.0,0.0,82,,,,
42844,,,,,-0.25,86.0,-0.2732,82,,,,
42845,,,,,0.4939,86.0,0.0,82,,,,
42846,,,,,0.0772,86.0,-0.4215,82,,,,
42847,,,,,0.296,86.0,0.0,82,,,,
42848,,,,,0.7351,86.0,0.0,82,,,,
42849,,,,,0.9273,93.0,0.0,82,,,,
42850,,,,,0.5719,93.0,-0.0516,82,,,,
42851,,,,,-0.34,86.0,-0.0258,82,,,,
42852,,,,,-0.4215,86.0,0.0,82,,,,
42853,,,,,0.0,86.0,-0.2263,82,,,,
42854,,,,,0.0,85.0,-0.4215,81,,,,
42855,,,,,-0.6597,85.0,0.5267,81,,,,
42856,,,,,0.3612,85.0,0.2484,81,,,,
42857,,,,,0.8074,85.0,0.4588,81,,,,
42858,,,,,0.1531,85.0,-0.6369,81,,,,
42859,,,,,0.0,85.0,0.3321,81,,,,
42860,,,,,0.0,85.0,0.5994,82,,,,
42861,,,,,0.6486,85.0,0.0,82,,,,
42862,,,,,0.7096,85.0,0.1531,82,,,,
42863,,,,,0.8442,85.0,0.3818,82,,,,
42864,,,,,0.5256,85.0,0.0,82,,,,
42865,,,,,0.8689,85.0,0.0,82,,,,
42866,,,,,0.1513,85.0,0.0,82,,,,
42867,,,,,0.8014,85.0,0.7184,81,,,,
42868,,,,,-0.0102,85.0,-0.4019,81,,,,
42869,,,,,0.0,86.0,0.7096,81,,,,
42870,,,,,0.6124,86.0,0.34,81,,,,
42871,,,,,0.8074,86.0,0.0,81,,,,
42872,,,,,0.2732,86.0,0.7717,90,,,,
42873,,,,,0.7964,86.0,0.4939,90,,,,
42874,,,,,0.0,86.0,0.0644,90,,,,
42875,,,,,-0.228,86.0,0.4939,90,,,,
42876,,,,,0.0,86.0,0.7964,90,,,,
42877,,,,,0.0,86.0,0.4588,90,,,,
42878,,,,,0.6369,86.0,0.2732,90,,,,
42879,,,,,0.6059,86.0,0.2732,90,,,,
42880,,,,,0.3612,86.0,0.4404,90,,,,
42881,,,,,-0.4588,86.0,0.7929,90,,,,
42882,,,,,0.7184,86.0,0.9001,90,,,,
42883,,,,,0.7003,86.0,0.1761,84,,,,
42884,,,,,0.7264,86.0,0.802,84,,,,
42885,,,,,0.8074,86.0,-0.5423,84,,,,
42886,,,,,0.7717,86.0,0.0,84,,,,
42887,,,,,0.4404,86.0,0.0,84,,,,
42888,,,,,0.5994,86.0,0.0,84,,,,
42889,,,,,0.0,86.0,0.0,84,,,,
42890,,,,,0.4404,86.0,0.705,84,,,,
42891,,,,,0.0,87.0,-0.3612,83,,,,
42892,,,,,0.9287,87.0,0.0,83,,,,
42893,,,,,-0.1719,87.0,0.3182,83,,,,
42894,,,,,0.4939,88.0,0.1145,83,,,,
42895,,,,,0.8271,88.0,0.5868,83,,,,
42896,,,,,0.8402,88.0,0.0,83,,,,
42897,,,,,-0.5432,88.0,0.5574,83,,,,
42898,,,,,0.5859,88.0,0.2006,83,,,,
42899,,,,,0.6124,88.0,0.0,83,,,,
42900,,,,,0.9153,88.0,0.6597,83,,,,
42901,,,,,0.9333,88.0,0.7269,90,,,,
42902,,,,,0.8689,88.0,0.8807,90,,,,
42903,,,,,0.8074,88.0,0.9042,90,,,,
42904,,,,,0.0,88.0,0.4019,90,,,,
42905,,,,,0.765,88.0,-0.4767,90,,,,
42906,,,,,0.4404,88.0,0.9535,90,,,,
42907,,,,,0.8176,88.0,0.8911,90,,,,
42908,,,,,0.0,88.0,0.3818,90,,,,
42909,,,,,0.09,88.0,0.4981,90,,,,
42910,,,,,0.9382,91.0,0.5106,86,,,,
42911,,,,,0.7845,91.0,0.4404,86,,,,
42912,,,,,0.4767,91.0,0.5023,86,,,,
42913,,,,,0.882,91.0,0.34,86,,,,
42914,,,,,0.7269,91.0,-0.046,86,,,,
42915,,,,,0.0,91.0,-0.8658,86,,,,
42916,,,,,0.8979,91.0,0.0,86,,,,
42917,,,,,0.9131,91.0,0.8126,86,,,,
42918,,,,,0.8126,91.0,0.8847,86,,,,
42919,,,,,0.4215,91.0,0.6369,86,,,,
42920,,,,,0.7488,90.0,0.7184,86,,,,
42921,,,,,0.4588,90.0,0.6059,86,,,,
42922,,,,,0.8573,90.0,0.6031,84,,,,
42923,,,,,0.7269,90.0,0.6597,84,,,,
42924,,,,,0.0,90.0,0.4588,84,,,,
42925,,,,,0.5729,90.0,0.9538,83,,,,
42926,,,,,0.9071,90.0,0.875,83,,,,
42927,,,,,0.0,90.0,-0.3182,87,,,,
42928,,,,,0.9186,89.0,0.8176,87,,,,
42929,,,,,0.9349,89.0,0.5574,87,,,,
42930,,,,,0.901,91.0,0.1624,87,,,,
42931,,,,,0.0387,91.0,0.2144,86,,,,
42932,,,,,0.8176,91.0,0.0,86,,,,
42933,,,,,0.872,91.0,-0.128,86,,,,
42934,,,,,0.1027,91.0,0.0,86,,,,
42935,,,,,0.709,91.0,0.7543,86,,,,
42936,,,,,0.775,91.0,0.1406,86,,,,
42937,,,,,0.8573,91.0,0.765,91,,,,
42938,,,,,0.7003,86.0,0.5719,91,,,,
42939,,,,,0.875,86.0,0.5106,91,,,,
42940,,,,,0.836,86.0,0.6124,91,,,,
42941,,,,,0.3716,86.0,0.2023,91,,,,
42942,,,,,-0.1531,86.0,-0.2732,91,,,,
42943,,,,,0.7506,86.0,0.6369,91,,,,
42944,,,,,0.5106,86.0,0.6808,91,,,,
42945,,,,,0.899,86.0,0.884,91,,,,
42946,,,,,0.9201,86.0,0.0,91,,,,
42947,,,,,0.3071,86.0,0.8735,91,,,,
42948,,,,,0.8519,86.0,0.8834,91,,,,
42949,,,,,0.7964,86.0,0.2023,91,,,,
42950,,,,,0.0,86.0,0.8074,91,,,,
42951,,,,,0.9231,86.0,0.5106,91,,,,
42952,,,,,0.4404,87.0,0.9206,91,,,,
42953,,,,,0.6486,87.0,0.8126,91,,,,
42954,,,,,0.0,87.0,0.836,91,,,,
42955,,,,,0.9081,86.0,0.0,95,,,,
42956,,,,,0.6486,86.0,0.8555,95,,,,
42957,,,,,0.6808,86.0,0.6369,95,,,,
42958,,,,,0.8519,86.0,0.9231,84,,,,
42959,,,,,0.9493,86.0,0.7992,84,,,,
42960,,,,,-0.0258,86.0,0.2023,82,,,,
42961,,,,,-0.4215,86.0,0.8139,82,,,,
42962,,,,,0.4062,86.0,-0.5647,81,,,,
42963,,,,,0.799,86.0,0.9603,94,,,,
42964,,,,,0.7964,86.0,0.9719,93,,,,
42965,,,,,0.4019,86.0,0.7269,93,,,,
42966,,,,,-0.4168,86.0,0.8225,92,,,,
42967,,,,,0.6124,85.0,0.9022,89,,,,
42968,,,,,0.2263,85.0,0.7579,89,,,,
42969,,,,,0.5719,85.0,0.7269,89,,,,
42970,,,,,0.7717,85.0,0.1695,89,,,,
42971,,,,,0.4588,87.0,0.5106,89,,,,
42972,,,,,0.3182,87.0,0.91,89,,,,
42973,,,,,0.6124,87.0,0.0,89,,,,
42974,,,,,0.5574,87.0,0.3818,89,,,,
42975,,,,,0.429,87.0,0.8074,89,,,,
42976,,,,,0.8225,87.0,0.4201,89,,,,
42977,,,,,0.5885,87.0,0.0,88,,,,
42978,,,,,0.4939,87.0,0.8625,86,,,,
42979,,,,,0.4939,87.0,0.7805,86,,,,
42980,,,,,0.6887,87.0,0.0,86,,,,
42981,,,,,0.4019,87.0,0.6399,86,,,,
42982,,,,,0.34,87.0,0.8722,86,,,,
42983,,,,,0.3612,87.0,-0.4019,86,,,,
42984,,,,,0.8074,88.0,0.4588,86,,,,
42985,,,,,0.8126,88.0,0.7096,86,,,,
42986,,,,,0.0,88.0,0.7096,86,,,,
42987,,,,,0.836,88.0,0.9377,86,,,,
42988,,,,,0.7684,88.0,0.8402,86,,,,
42989,,,,,0.9413,88.0,0.2732,86,,,,
42990,,,,,0.9273,88.0,0.25,86,,,,
42991,,,,,0.0,88.0,0.7096,86,,,,
42992,,,,,0.6486,88.0,0.5023,91,,,,
42993,,,,,0.6369,86.0,0.6369,91,,,,
42994,,,,,0.4767,86.0,0.4033,91,,,,
42995,,,,,-0.3612,85.0,0.2732,91,,,,
42996,,,,,0.0,85.0,0.0,91,,,,
42997,,,,,0.6542,85.0,0.836,91,,,,
42998,,,,,0.0,85.0,0.0,91,,,,
42999,,,,,0.3818,85.0,0.6597,91,,,,
43000,,,,,0.9169,85.0,0.9274,91,,,,
43001,,,,,0.6697,85.0,0.323,91,,,,
43002,,,,,-0.1779,85.0,-0.34,91,,,,
43003,,,,,-0.128,85.0,0.7269,91,,,,
43004,,,,,0.4939,85.0,0.8176,91,,,,
43005,,,,,0.6124,85.0,-0.2311,93,,,,
43006,,,,,-0.438,83.0,0.9022,93,,,,
43007,,,,,0.4404,83.0,0.6908,93,,,,
43008,,,,,0.0,83.0,0.9818,93,,,,
43009,,,,,-0.1027,83.0,0.8934,93,,,,
43010,,,,,-0.0572,83.0,0.0258,93,,,,
43011,,,,,-0.0516,83.0,0.9165,93,,,,
43012,,,,,-0.4215,83.0,0.52,93,,,,
43013,,,,,-0.8886,82.0,0.3535,93,,,,
43014,,,,,-0.1027,82.0,0.0516,93,,,,
43015,,,,,0.4588,82.0,0.3818,93,,,,
43016,,,,,0.7783,87.0,0.3818,93,,,,
43017,,,,,0.4404,87.0,0.0754,93,,,,
43018,,,,,0.8591,87.0,0.4939,93,,,,
43019,,,,,0.9413,87.0,0.0,93,,,,
43020,,,,,0.6059,87.0,-0.4588,85,,,,
43021,,,,,0.4588,84.0,0.8151,85,,,,
43022,,,,,-0.4522,83.0,0.5719,85,,,,
43023,,,,,0.0772,83.0,0.7579,85,,,,
43024,,,,,0.3818,83.0,0.5574,85,,,,
43025,,,,,0.1531,83.0,0.5647,85,,,,
